,Close,Signal_ML,Daily_Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return,Cumulative_Max,Drawdown,Cum_Max,Sharpe_Ratio,Max_Drawdown
238,104169.8125,1,0.013197358248725033,0.013197358248725033,1.7272813123867057,1.8974512984499943,1.9070417712782952,0.0050289788995405305,1.9070417712782952,,
239,103539.4140625,1,-0.006051642240404331,-0.006051642240404331,1.7168284238356053,1.8859686020231843,1.9070417712782952,0.011050187558810279,1.9070417712782952,,
240,103744.640625,1,0.00198211052629782,0.00198211052629782,1.7202313675263372,1.8897068002415216,1.9070417712782952,0.009089979725590351,1.9070417712782952,,
241,103489.2890625,1,-0.0024613470244020386,-0.0024613470244020386,1.7159972811685933,1.8850555760317549,1.9070417712782952,0.011528953155442907,1.9070417712782952,,
242,103191.0859375,1,-0.0028814878109744146,-0.0028814878109744146,1.7110526559192407,1.87962381136641,1.9070417712782952,0.01437722042842658,1.9070417712782952,,
243,106446.0078125,1,0.03154266519659865,0.03154266519659865,1.7650238169786523,1.9389121559438955,1.9389121559438955,0.0,1.9389121559438955,,
244,105606.1796875,1,-0.007889709931436006,-0.007889709931436006,1.7510982910406148,1.923614701450963,1.9389121559438955,0.007889709931435989,1.9389121559438955,,
245,106791.0859375,1,0.011220046530480143,0.011220046530480143,1.7707456953455347,1.9451977479079585,1.9451977479079585,0.0,1.9451977479079585,,
246,109678.078125,1,0.027034018449719976,0.027034018449719976,1.818616067143268,1.997784259713256,1.997784259713256,0.0,1.997784259713256,,
247,111673.28125,1,0.018191448638679386,0.018191448638679386,1.8516993279221818,2.034126849464992,2.034126849464992,0.0,2.034126849464992,,
248,107287.796875,1,-0.03927066820202352,-0.03927066820202352,1.77898185800544,1.9542453288788246,2.034126849464992,0.03927066820202353,2.034126849464992,,
249,107791.15625,1,0.004691674073487251,0.004691674073487251,1.7873282610658483,1.963414011021559,2.034126849464992,0.034763239304388224,2.034126849464992,,
250,109035.390625,1,0.011543009819045436,0.011543009819045436,1.8079594087331887,1.9860777182296323,2.034126849464992,0.02362150189797513,2.034126849464992,,
251,109440.3671875,1,0.003714175371671846,0.003714175371671846,1.814674487042088,1.993454359176907,2.034126849464992,0.01999506092689468,2.034126849464992,,
252,108994.640625,1,-0.004072780217708405,-0.004072780217708405,1.8072837166896827,1.9853354576979467,2.034126849464992,0.023986405656008118,2.034126849464992,,
253,107802.328125,1,-0.010939184653144474,-0.010939184653144474,1.787513506392193,1.9636175065277537,2.034126849464992,0.03466319858851634,2.034126849464992,,
254,105641.7578125,1,-0.020041963379443528,-0.020041963379443528,1.7516882261568198,1.9242627563706902,2.034126849464992,0.054010443411234454,2.034126849464992,,
255,103998.5703125,1,-0.015554336978341854,-0.015554336978341854,1.7244418772061827,1.8943321250232277,2.034126849464992,0.06872468375240826,2.034126849464992,,
256,104638.09375,1,0.006149348357177731,0.006149348357177731,1.735046071030829,1.9059810331641882,2.034126849464992,0.06299794741636097,2.034126849464992,,
257,105652.1015625,1,0.009690618169351017,0.009690618169351017,1.7518597400114215,1.9244511675946074,2.034126849464992,0.053917818300874804,2.034126849464992,,
258,105881.53125,1,0.0021715582000447764,0.0021715582000447764,1.7556640053951715,1.9286302253081833,2.034126849464992,0.0518633457812898,2.034126849464992,,
259,105432.46875,1,-0.004241178746647534,-0.004241178746647534,1.7482179205292354,1.9204505597864643,2.034126849464992,0.055884562808079644,2.034126849464992,,
260,104731.984375,1,-0.0066439151364365845,-0.0066439151364365845,1.7366029090252415,1.907691249243521,2.034126849464992,0.06215718565178245,2.034126849464992,,
261,101575.953125,1,-0.030134359325224014,-0.030134359325224014,1.6842714929594456,1.8502041956572313,2.034126849464992,0.09041847800993097,2.034126849464992,,
262,104390.34375,1,0.027707252931573167,0.027707252931573167,1.7309380292203114,1.901468271281364,2.034126849464992,0.06521647271826689,2.034126849464992,,
263,105615.625,0,0.011737496074678777,0.011737496074678777,1.751254907543797,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
264,105793.6484375,0,0.0016855786016509722,0.0,1.7542067853419891,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
265,110294.1015625,0,0.04253991795791734,0.0,1.8288305980716593,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
266,110257.234375,0,-0.0003342625487465778,-0.0,1.8282192884947222,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
267,108686.625,0,-0.014244955298426398,-0.0,1.8021763864543938,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
268,105929.0546875,0,-0.025371753999169577,-0.0,1.7564520105141606,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
269,106090.96875,0,0.0015285141831733462,0.0,1.7591367723242948,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
270,105472.40625,0,-0.0058304915798971235,-0.0,1.7488801401853706,1.9237867476516552,2.034126849464992,0.054244454736123146,2.034126849464992,,
