Date,Close,High,Low,Open,Volume,SMA_20,SMA_100,RSI_14,BB_upper,BB_middle,BB_lower
2020-10-20,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,11143.490771484376,10904.140556640625,69.98524286763345,11986.83729797315,11143.490771484376,10300.144244995601
2020-10-21,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,11253.70263671875,10939.94130859375,79.92688922611961,12336.447744791447,11253.70263671875,10170.957528646053
2020-10-22,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,11373.198486328125,10977.1680859375,80.9896312764347,12641.92820191651,11373.198486328125,10104.46877073974
2020-10-23,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,11492.308984375,11014.555107421875,79.8892607387125,12871.75045318583,11492.308984375,10112.86751556417
2020-10-24,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,11614.232958984376,11054.31345703125,81.2955741874895,13107.60271282484,11614.232958984376,10120.86320514391
2020-10-25,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,11726.124658203125,11093.11126953125,78.71361933840703,13290.364216669053,11726.124658203125,10161.885099737197
2020-10-26,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,11849.666748046875,11132.273349609375,79.12293478614527,13430.22713934164,11849.666748046875,10269.10635675211
2020-10-27,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,11998.929248046876,11176.95736328125,83.58756892004627,13666.720004687813,11998.929248046876,10331.138491405938
2020-10-28,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,12116.709228515625,11218.027900390625,72.53825982323657,13794.544751128706,12116.709228515625,10438.873705902544
2020-10-29,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,12235.38046875,11258.6578515625,74.13986102565447,13934.337204342968,12235.38046875,10536.423733157031
2020-10-30,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,12347.888525390625,11298.869443359376,75.1573470490566,14080.888529321368,12347.888525390625,10614.888521459881
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,12467.72919921875,11340.868671875,77.23886450439788,14248.418552798179,12467.72919921875,10687.03984563932
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,12576.81650390625,11382.87083984375,75.95606010198063,14387.62773268029,12576.81650390625,10766.00527513221
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,12683.04599609375,11421.604599609374,70.58733645508917,14460.28660530046,12683.04599609375,10905.80538688704
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,12809.085693359375,11462.0559375,74.71131501948179,14570.322478904554,12809.085693359375,11047.848907814196
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,12941.003564453125,11493.48427734375,76.34951036565641,14684.015197801664,12941.003564453125,11197.991931104587
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,13153.88984375,11540.15453125,84.74234422297086,15084.007227553133,13153.88984375,11223.772459946866
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,13364.27880859375,11584.808662109375,84.43069224661525,15380.926539562914,13364.27880859375,11347.631077624586
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,13531.79853515625,11622.0340625,69.91649676344841,15449.848707874658,13531.79853515625,11613.74836243784
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,13718.675048828125,11663.595068359375,74.13961294912622,15631.091489918714,13718.675048828125,11806.258607737536
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,13889.474072265624,11699.322294921874,71.66916554074797,15736.560566122713,13889.474072265624,12042.387578408536
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,14012.834716796875,11741.69517578125,70.95309165582218,15888.062167122926,14012.834716796875,12137.607266470824
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,14149.60712890625,11786.245087890626,73.75215812613422,16097.07809275695,14149.60712890625,12202.136165055548
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,14316.84736328125,11836.949599609376,77.08384041626931,16387.74807053085,14316.84736328125,12245.946656031647
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,14477.33466796875,11882.6574609375,77.30752995379783,16643.93154774397,14477.33466796875,12310.73778819353
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,14629.18291015625,11925.54111328125,72.70557440768286,16794.769603331828,14629.18291015625,12463.596216980673
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,14773.19990234375,11969.082265625,70.66344892704723,16888.791893272675,14773.19990234375,12657.607911414823
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,14926.29453125,12018.702919921874,75.64202042309854,17136.84532422196,14926.29453125,12715.74373827804
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,15145.0005859375,12078.39958984375,80.08857544489717,17516.94239728579,15145.0005859375,12773.058774589208
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,15363.30673828125,12137.65853515625,80.73495220330754,17866.642361439706,15363.30673828125,12859.971115122791
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,15576.835107421875,12201.7241796875,80.79035419066844,18151.399355623635,15576.835107421875,13002.270859220116
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,15818.85107421875,12272.087978515625,83.86233188294659,18576.178910831197,15818.85107421875,13061.523237606303
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,16064.1072265625,12340.66892578125,83.93429753335133,18908.36832989203,16064.1072265625,13219.846123232972
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,16305.082861328125,12406.680234375,78.99691783797496,19072.269020072035,16305.082861328125,13537.896702584214
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,16525.773876953124,12471.664462890625,78.88895804735834,19209.321733656438,16525.773876953124,13842.226020249813
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,16774.461767578126,12543.81107421875,82.20026220505675,19447.040170953485,16774.461767578126,14101.883364202768
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,16932.075390625,12608.58826171875,75.74015434468743,19675.13445025673,16932.075390625,14189.01633099327
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,17011.3125,12660.182158203124,55.83055008088823,19682.5507976414,17011.3125,14340.0742023586
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,17125.044921875,12713.683349609375,55.41177580586593,19602.403755260446,17125.044921875,14647.686088489554
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,17236.937255859375,12772.07376953125,60.06492967095839,19606.72378320232,17236.937255859375,14867.15072851643
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,17379.195703125,12837.923720703126,63.190109461150755,19612.208743485757,17379.195703125,15146.18266276424
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,17595.9423828125,12917.363828125,70.90842112573284,19817.589380735317,17595.9423828125,15374.295384889683
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,17751.02529296875,12988.74533203125,62.84608357042115,19851.74075830766,17751.02529296875,15650.309827629837
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,17897.2626953125,13063.01029296875,64.92400409659398,19974.054788289694,17897.2626953125,15820.470602335306
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,18053.6421875,13143.8029296875,66.17428032687201,20101.972487672385,18053.6421875,16005.31188732762
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,18185.22353515625,13215.916953125,59.23450872056536,20034.940451764312,18185.22353515625,16335.506618548186
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,18345.1556640625,13294.225283203124,61.859920953634905,19930.298999586972,18345.1556640625,16760.012328538025
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,18476.60615234375,13372.251494140624,62.93957401668514,19930.150631575176,18476.60615234375,17023.061673112323
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,18553.9173828125,13449.099150390624,61.433694930178895,19986.731696839175,18553.9173828125,17121.103068785822
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,18579.77431640625,13515.195537109375,53.60109643677203,19975.713325069697,18579.77431640625,17183.8353077428
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,18616.615625,13583.926494140625,55.24433182156842,19968.285997986775,18616.615625,17264.94525201322
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,18598.79951171875,13646.871630859376,52.74726439764259,19959.118053165308,18598.79951171875,17238.48097027219
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,18569.63310546875,13713.32033203125,50.977265970620586,19949.844648042606,18569.63310546875,17189.421562894895
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,18591.3158203125,13798.90392578125,56.6397683008473,19971.926623109786,18591.3158203125,17210.70501751521
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,18630.22890625,13885.209619140625,58.9615637541226,20026.81071659693,18630.22890625,17233.647095903067
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,18637.187890625,13975.980390625,59.677282615970064,20044.557728186635,18637.187890625,17229.81805306336
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,18671.43564453125,14067.34763671875,60.8783807946392,20119.13758509858,18671.43564453125,17223.733703963924
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,18879.434375,14176.757978515625,71.15768167095455,20568.590393429873,18879.434375,17190.27835657013
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,19164.27236328125,14303.49443359375,76.42339407883325,21396.6867724068,19164.27236328125,16931.857954155697
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,19435.29970703125,14432.45056640625,77.41229089629459,22160.957645639464,19435.29970703125,16709.641768423033
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,19719.91708984375,14567.5175,79.45331847778363,22994.32978297075,19719.91708984375,16445.50439671675
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,19912.4900390625,14698.281298828126,75.51215576347707,23572.442020128747,19912.4900390625,16252.538057996253
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,20112.49423828125,14821.89041015625,69.16606327330261,23941.351992469066,20112.49423828125,16283.636484093437
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,20341.59111328125,14956.48314453125,72.75062753608574,24462.106230411417,20341.59111328125,16221.075996151085
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,20531.3884765625,15082.08822265625,68.04181963759152,24815.73623881329,20531.3884765625,16247.040714311712
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,20783.19765625,15211.478203125,69.95411689817823,25197.3654999103,20783.19765625,16369.029812589699
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,21058.72568359375,15348.377060546874,73.19763090240924,25713.171038146196,21058.72568359375,16404.280329041307
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,21413.321484375,15503.257529296876,78.06354292076553,26547.41024979963,21413.321484375,16279.232718950372
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,21767.3546875,15656.534619140624,76.67012080236847,27207.23080210253,21767.3546875,16327.47857289747
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,22205.537890625,15816.43923828125,78.69043773255743,27871.579223427827,22205.537890625,16539.496557822175
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,22645.96396484375,15980.6808984375,79.34851514490238,28475.19874569292,22645.96396484375,16816.729183994583
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,23174.76201171875,16164.46783203125,82.45580532928965,29232.687731704147,23174.76201171875,17116.836291733354
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,23721.90283203125,16349.100439453125,82.75956903486666,29809.373670270852,23721.90283203125,17634.431993791648
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,24250.42763671875,16540.38009765625,83.47343680883594,30373.47445590528,24250.42763671875,18127.380817532216
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,24899.671875,16754.052109375,87.57059336102367,31456.81508934615,24899.671875,18342.52866065385
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,25576.4408203125,16974.94517578125,88.31268003273495,32446.594524067634,25576.4408203125,18706.287116557363
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,26204.18271484375,17187.157080078126,81.80490505548315,33002.390816427884,26204.18271484375,19405.97461325962
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,26838.27431640625,17419.328681640625,84.81122645829548,34045.8583771048,26838.27431640625,19630.690255707694
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,27539.234375,17680.475791015626,87.84309094381581,35704.7156054551,27539.234375,19373.7531445449
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,28350.8884765625,17965.739814453125,89.81247990632394,37740.45990171711,28350.8884765625,18961.31705140789
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,29197.27734375,18265.87099609375,90.71943369893906,39792.87803184642,29197.27734375,18601.67665565358
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,30036.13994140625,18562.221943359375,87.52501824619189,41321.57277433883,30036.13994140625,18750.707108473674
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,30813.80791015625,18840.026611328125,77.28206907294506,42141.82549025363,30813.80791015625,19485.79033005887
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,31402.9892578125,19090.1998828125,65.20389113415597,42428.7312981383,31402.9892578125,20377.2472174867
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,31937.07001953125,19322.733662109375,59.32130099665321,42347.333457609406,31937.07001953125,21526.806581453093
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,32616.09052734375,19587.963857421873,66.11753465733986,42559.17776251562,32616.09052734375,22673.00329217188
2021-01-14,39187.328125,39966.40625,36868.5625,37325.109375,63615990033,33342.2173828125,19873.793076171874,69.17537887186339,42972.769955394404,33342.2173828125,23711.6648102306
2021-01-15,36825.3671875,39577.7109375,34659.58984375,39156.70703125,67760757881,33861.63388671875,20135.357060546874,61.615401485013464,43057.20523524234,33861.63388671875,24666.06253819516
2021-01-16,36178.140625,37864.3671875,35633.5546875,36821.6484375,57706187875,34356.926171875,20387.981611328127,59.690354159068484,42908.58695466383,34356.926171875,25805.26538908617
2021-01-17,35791.27734375,36722.3515625,34069.3203125,36163.6484375,52359854336,34792.249609375,20635.2498046875,58.51357591768197,42679.42971418923,34792.249609375,26905.069504560775
2021-01-18,36630.07421875,37299.28515625,34883.84375,35792.23828125,49511702429,35255.6314453125,20888.58693359375,60.33929871823936,42395.92677289604,35255.6314453125,28115.33611772896
2021-01-19,36069.8046875,37755.890625,36069.8046875,36642.234375,57244195486,35617.0740234375,21135.4431640625,58.487818217085966,42125.85351263728,35617.0740234375,29108.294534237713
2021-01-20,35547.75,36378.328125,33570.4765625,36050.11328125,66834573161,35944.37548828125,21375.36703125,56.740719672306895,41704.93854209842,35944.37548828125,30183.812434464082
2021-01-21,30825.69921875,35552.6796875,30250.75,35549.3984375,75643067688,36016.95283203125,21569.365029296874,43.95193402998171,41473.10713065266,36016.95283203125,30560.798533409852
2021-01-22,33005.76171875,33811.8515625,28953.373046875,30817.625,77207272511,36060.8775390625,21785.127578125,49.5998622232183,41404.04385877066,36060.8775390625,30717.711219354347
2021-01-23,32067.642578125,33360.9765625,31493.16015625,32985.7578125,48354737975,36025.15849609375,21990.8505078125,47.38696538111324,41464.21458761616,36025.15849609375,30586.102404571335
2021-01-24,32289.37890625,32944.0078125,31106.685546875,32064.376953125,48643830599,36041.03173828125,22200.52306640625,47.977755633982234,41434.3400985127,36041.03173828125,30647.7233780498
2021-01-25,32366.392578125,34802.7421875,32087.787109375,32285.798828125,59897054838,35959.7298828125,22410.6059765625,48.19533838981783,41520.53698436794,35959.7298828125,30398.922781257057
2021-01-26,32569.849609375,32794.55078125,31030.265625,32358.61328125,60255421470,35747.00419921875,22621.47087890625,48.804533556229615,41482.011280799255,35747.00419921875,30011.99711763824
2021-01-27,30432.546875,32564.029296875,29367.138671875,32564.029296875,62576762015,35300.07939453125,22808.3759765625,43.074165682434376,41225.72695671158,35300.07939453125,29374.431832350914
2021-01-28,33466.09765625,33858.3125,30023.20703125,30441.041015625,76517157706,34933.50380859375,23023.873603515625,51.73609618856072,40337.568854130375,34933.50380859375,29529.438763057122
2021-01-29,34316.38671875,38406.26171875,32064.814453125,34318.671875,117894572511,34636.59580078125,23238.800576171874,53.85555380132989,39459.952349242325,34636.59580078125,29813.239252320174
2021-01-30,34269.5234375,34834.70703125,32940.1875,34295.93359375,65141828798,34432.24990234375,23451.83689453125,53.715545732483996,38944.14945430879,34432.24990234375,29920.350350378707
2021-01-31,33114.359375,34288.33203125,32270.17578125,34270.87890625,52754542671,34309.63505859375,23653.66509765625,50.24788937442497,38824.841754137466,34309.63505859375,29794.42836305003
2021-02-01,33537.17578125,34638.21484375,32384.228515625,33114.578125,61400400660,34290.34580078125,23857.95623046875,51.48249254001615,38815.28099296464,34290.34580078125,29765.410608597864
2021-02-02,35510.2890625,35896.8828125,33489.21875,33533.19921875,63088585433,34200.04228515625,24082.7473828125,56.86220090206231,38548.458120356,34200.04228515625,29851.626449956493
2021-02-03,37472.08984375,37480.1875,35443.984375,35510.8203125,61166818159,34114.28037109375,24326.71580078125,61.440264903953846,38120.02061325613,34114.28037109375,30108.540128931374
2021-02-04,36926.06640625,38592.17578125,36317.5,37475.10546875,68838074392,34119.31533203125,24559.43427734375,59.54609797846365,38138.90278357834,34119.31533203125,30099.72788048415
2021-02-05,38144.30859375,38225.90625,36658.76171875,36931.546875,58598066402,34217.62373046875,24808.16451171875,62.33605797203763,38520.04013869836,34217.62373046875,29915.207322239145
2021-02-06,39266.01171875,40846.546875,38138.38671875,38138.38671875,71326033653,34391.36044921875,25066.44580078125,64.74687451326882,39186.359539642086,34391.36044921875,29596.361358795413
2021-02-07,38903.44140625,39621.8359375,37446.15234375,39250.19140625,65500641143,34505.02880859375,25320.014990234376,63.33568336033245,39605.00344947699,34505.02880859375,29405.054167710503
2021-02-08,46196.46484375,46203.9296875,38076.32421875,38886.828125,101467222687,35011.36181640625,25644.1696875,75.09447672928351,42210.83953920247,35011.36181640625,27811.88409361003
2021-02-09,46481.10546875,48003.72265625,45166.9609375,46184.9921875,91809846886,35558.02958984375,25971.6096484375,75.42574021502942,44326.755739996705,35558.02958984375,26789.303439690793
2021-02-10,44918.18359375,47145.56640625,43881.15234375,46469.76171875,87301089896,36262.65380859375,26285.286591796874,69.92600615730426,45640.71776577128,36262.65380859375,26884.589851416218
2021-02-11,47909.33203125,48463.46875,44187.76171875,44898.7109375,81388911810,37007.83232421875,26624.876904296874,73.85511629097935,47530.87717881092,37007.83232421875,26484.78746962657
2021-02-12,47504.8515625,48745.734375,46424.9765625,47877.03515625,76555041196,37779.6927734375,26958.588349609374,72.47618479062382,48982.71854470894,37779.6927734375,26576.66700216605
2021-02-13,47105.515625,48047.74609375,46392.28125,47491.203125,70250456155,38520.499609375,27273.84501953125,71.06544756855396,50125.588685240946,38520.499609375,26915.410533509053
2021-02-14,48717.2890625,49487.640625,47114.5078125,47114.5078125,71248675228,39338.04443359375,27605.3591015625,73.32252187129609,51388.972641006345,39338.04443359375,27287.116226181155
2021-02-15,47945.05859375,48875.5703125,46347.4765625,48696.53515625,77069903166,40106.8048828125,27936.4721484375,70.48553886900308,52293.49214646169,40106.8048828125,27920.117619163313
2021-02-16,49199.87109375,50341.1015625,47201.3046875,47944.45703125,77049582886,41045.17109375,28273.675185546876,72.35716261118019,52995.55765241942,41045.17109375,29094.784535080587
2021-02-17,52149.0078125,52533.9140625,49072.37890625,49207.27734375,80820545404,41979.3166015625,28641.842109375,76.18030624345516,54328.073410395125,41979.3166015625,29630.55979272988
2021-02-18,51679.796875,52474.10546875,51015.765625,52140.97265625,52054723579,42847.487109375,29005.7310546875,74.41684010647816,55359.588420922955,42847.487109375,30335.38579782704
2021-02-19,55888.1328125,56113.65234375,50937.27734375,51675.98046875,63495496918,43928.417578125,29407.598984375,79.09171311469414,57011.78229967257,43928.417578125,30845.05285657743
2021-02-20,56099.51953125,57505.2265625,54626.55859375,55887.3359375,68145460026,45077.6755859375,29805.8307421875,79.29636428395477,58197.4938068394,45077.6755859375,31957.857365035597
2021-02-21,57539.9453125,58330.5703125,55672.609375,56068.56640625,51897585191,46277.8140625,30218.052109375,80.68380737688157,59346.60539517212,46277.8140625,33209.022729827884
2021-02-22,54207.3203125,57533.390625,48967.56640625,57532.73828125,92052420332,47212.665625,30599.44392578125,69.13933690991544,59730.054013554676,47212.665625,34695.27723644533
2021-02-23,48824.42578125,54204.9296875,45290.58984375,54204.9296875,106102492824,47780.282421875,30928.1323046875,55.360774782533454,59482.42101307893,47780.282421875,36078.14383067108
2021-02-24,49705.33203125,51290.13671875,47213.5,48835.0859375,63695521388,48419.245703125,31258.02451171875,56.87539019338962,59025.15506750971,48419.245703125,37813.33633874029
2021-02-25,47093.8515625,51948.96875,47093.8515625,49709.08203125,54506565949,48866.7228515625,31552.50896484375,51.316541228674986,58401.96472879486,48866.7228515625,39331.480974330145
2021-02-26,46339.76171875,48370.78515625,44454.84375,47180.46484375,350967941479,49220.4103515625,31837.8665234375,49.802855479822284,57779.781469168476,49220.4103515625,40661.03923395653
2021-02-27,46188.453125,48253.26953125,45269.02734375,46344.7734375,45910946382,49584.6609375,32121.58015625,49.48742880200491,56884.16114316611,49584.6609375,42285.16073183389
2021-02-28,45137.76953125,46716.4296875,43241.6171875,46194.015625,53443887451,49531.726171875,32386.74470703125,47.24955821013834,56943.236745079805,49531.726171875,42120.2155986702
2021-03-01,49631.2421875,49784.015625,45115.09375,45159.50390625,53891300112,49689.2330078125,32696.6348046875,56.342315747882274,56967.418132956285,49689.2330078125,42411.04788266872
2021-03-02,48378.98828125,50127.51171875,47228.84375,49612.10546875,47530897720,49862.2732421875,32996.72466796875,53.57095007606404,56836.72467376455,49862.2732421875,42887.82181061045
2021-03-03,50538.2421875,52535.13671875,48274.3203125,48415.81640625,53220811975,49993.71875,33318.46587890625,57.45679403179702,56914.87848039638,49993.71875,43072.55901960362
2021-03-04,48561.16796875,51735.08984375,47656.9296875,50522.3046875,52343816680,50046.5345703125,33613.00291015625,53.076513837477165,56906.770888612904,50046.5345703125,43186.29825201209
2021-03-05,48927.3046875,49396.4296875,46542.515625,48527.03125,48625928883,50137.6240234375,33914.95474609375,53.77926623150534,56886.71802247346,50137.6240234375,43388.53002440154
2021-03-06,48912.3828125,49147.21875,47257.52734375,48899.23046875,34363564661,50147.3787109375,34232.57234375,53.74393926432115,56888.79266624803,50147.3787109375,43405.96475562696
2021-03-07,51206.69140625,51384.3671875,48918.6796875,48918.6796875,43137459378,50310.4603515625,34573.555234375,58.28160209054204,56988.38409539147,50310.4603515625,43632.53660773353
2021-03-08,52246.5234375,52314.0703125,49506.0546875,51174.1171875,48597428048,50462.79296875,34918.846328125,60.18783270848669,57171.35697142532,50462.79296875,43754.22896607468
2021-03-09,54824.1171875,54824.1171875,51981.83203125,52272.96875,50912227385,50596.5484375,35285.31265625,64.51610936902917,57536.925557272596,50596.5484375,43656.17131772741
2021-03-10,56008.55078125,57258.25390625,53290.890625,54824.01171875,57295577614,50812.9861328125,35649.1398046875,66.32767165260886,58134.510693936194,50812.9861328125,43491.4615716888
2021-03-11,57805.12109375,58091.0625,54484.59375,55963.1796875,56772343595,50908.835546875,36039.16103515625,68.91962110815115,58537.37020018521,50908.835546875,43280.300893564796
2021-03-12,57332.08984375,57996.62109375,55376.6484375,57821.21875,55689944702,50970.4640625,36420.471015625,67.4474801141027,58783.42430611684,50970.4640625,43157.50381888317
2021-03-13,61243.0859375,61683.86328125,56217.97265625,57343.37109375,60669829814,51155.62109375,36838.447890625,72.6493190560654,59721.77253544063,51155.62109375,42589.46965205937
2021-03-14,59302.31640625,61597.91796875,59302.31640625,61221.1328125,43901225564,51410.3708984375,37244.4733984375,66.9333954943985,60604.418752817284,51410.3708984375,42216.32304405771
2021-03-15,55907.19921875,60540.9921875,55393.1640625,59267.4296875,66419369890,51764.5095703125,37612.0030859375,58.29294565854094,61077.71147468497,51764.5095703125,42451.307665940025
2021-03-16,56804.90234375,56833.1796875,53555.02734375,55840.78515625,59749798599,52119.4880859375,37986.6008984375,59.771673052336084,61630.78453594962,52119.4880859375,42608.191635925374
2021-03-17,58870.89453125,58969.81640625,54528.62890625,56825.828125,60258313191,52708.340234375,38383.39353515625,63.02114423906239,62359.385051075165,52708.340234375,43057.29541767483
2021-03-18,57858.921875,60116.25,54253.578125,58893.078125,55746041000,53284.2982421875,38778.77130859375,60.44559326217024,62718.79321183551,53284.2982421875,43849.80327253949
2021-03-19,58346.65234375,59498.375,56643.703125,57850.44140625,49063873786,53892.208203125,39176.698671875,61.26718992162849,62979.93396232254,53892.208203125,44804.48244392747
2021-03-20,58313.64453125,60031.28515625,58213.296875,58332.26171875,50361731222,54551.001953125,39577.1851953125,61.174580253508104,62883.61878117111,54551.001953125,46218.38512507889
2021-03-21,57523.421875,58767.8984375,56005.6171875,58309.9140625,51943414539,54945.6109375,39971.83037109375,58.8799474548354,63053.37801660001,54945.6109375,46837.843858399996
2021-03-22,54529.14453125,58471.48046875,54288.15625,57517.890625,56521454974,55253.11875,40329.08525390625,51.06395895544134,62787.587876722595,55253.11875,47718.64962327741
2021-03-23,54738.9453125,55985.44140625,53470.6953125,54511.66015625,56435023914,55463.15390625,40685.05087890625,51.549266025939886,62688.01574706984,55463.15390625,48238.29206543016
2021-03-24,52774.265625,57262.3828125,52514.33203125,54710.48828125,70567223787,55673.8087890625,41020.32708984375,46.86240871613613,62302.50917162941,55673.8087890625,49045.108406495594
2021-03-25,51704.16015625,53392.38671875,50856.5703125,52726.74609375,67999812841,55812.6515625,41343.1979296875,44.489732110359405,61969.85206548978,55812.6515625,49655.451059510226
2021-03-26,55137.3125,55137.3125,51579.85546875,51683.01171875,56652197978,56123.898046875,41681.465078125,52.75441746467055,61424.095717084856,56123.898046875,50823.70037666515
2021-03-27,55973.51171875,56568.21484375,54242.91015625,55137.56640625,47266542233,56362.2390625,42013.14857421875,54.53015132186507,61161.57324180009,56362.2390625,51562.9048831999
2021-03-28,55950.74609375,56610.3125,55071.11328125,55974.94140625,47686580918,56547.4501953125,42341.27642578125,54.470126682958586,60968.13319471645,56547.4501953125,52126.76719590855
